Country,Song,Artist,F/SF,Year,Points,R/O,Place,Contest_Location,Jury_1.0,Jury_2.0,Jury_3.0,Jury_4.0,Jury_5.0,Jury_6.0,Jury_7.0,Jury_8.0,Jury_10.0,Jury_12.0,Crowd_1,Crowd_2,Crowd_3,Crowd_4,Crowd_5,Crowd_6,Crowd_7,Crowd_8,Crowd_10,Crowd_12,No. of neighbours,Albania,Armenia,Australia,Austria,Azerbaijan,Belarus,Belgium,Bosnia & Herzegovina,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Iceland,Ireland,Israel,Italy,Latvia,Lithuania,Luxembourg,Malta,Moldova,Monaco,Montenegro,Morocco,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Russia,San Marino,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,Ukraine,United Kingdom
France,Et S'il Fallait Le Faire,Patricia Kaas,Final,2009,107.0,3,8,Moscow ,Azerbaijan,Sweden,Germany,United Kingdom,Denmark,Armenia,Portugal,Norway,Israel,Turkey,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Germany,Miss Kiss Kiss Bang,Alex Swings Oscar Sings!,Final,2009,35.0,17,20,Moscow ,Estonia,Bosnia & Herzegovina,France,Malta,Russia,Greece,Iceland,United Kingdom,Turkey,Norway,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,9,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Greece,This Is Our Night,Sakis Rouvas,Final,2009,120.0,8,7,Moscow ,Spain,Croatia,Turkey,Iceland,Estonia,France,Albania,Azerbaijan,Norway,United Kingdom,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Greece,This Is Our Night,Sakis Rouvas,Semi Final,2009,110.0,13,4,Moscow ,Poland,Denmark,Ukraine,Estonia,Serbia,Moldova,Azerbaijan,Norway,Albania,Cyprus,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hungary,Dance With Me,Zoli Ádok,Semi Final,2009,16.0,11,15,Moscow ,Croatia,Serbia,Denmark,Albania,Moldova,Greece,Estonia,Ukraine,Norway,Azerbaijan,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0
Iceland,Is It True?,Yohanna,Final,2009,218.0,7,2,Moscow ,Croatia,Bosnia & Herzegovina,Sweden,Denmark,Armenia,France,Portugal,Finland,Estonia,Norway,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,Is It True?,Yohanna,Semi Final,2009,174.0,12,1,Moscow ,Belarus,Armenia,Bosnia & Herzegovina,Romania,Malta,Israel,Turkey,Portugal,Sweden,Finland,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,Et Cetera,Sinéad Mulvey & Black Daisy,Semi Final,2009,52.0,2,11,Moscow ,Slovakia,Cyprus,Ukraine,Estonia,Moldova,Azerbaijan,Denmark,Norway,Poland,Lithuania,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Israel,There Must Be Another Way,Noa & Mira Awad,Final,2009,53.0,2,16,Moscow ,Moldova,Ukraine,Turkey,United Kingdom,France,Azerbaijan,Russia,Armenia,Iceland,Norway,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,There Must Be Another Way,Noa & Mira Awad,Semi Final,2009,75.0,10,7,Moscow ,Montenegro,Portugal,Bosnia & Herzegovina,Belarus,Malta,Turkey,Sweden,Romania,Armenia,Iceland,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,Probka,Intars Busulis,Semi Final,2009,7.0,3,19,Moscow ,Cyprus,Moldova,Denmark,Greece,Ireland,Ukraine,Lithuania,Azerbaijan,Norway,Estonia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lithuania,Love,Sasha Son,Final,2009,23.0,1,23,Moscow ,Malta,Denmark,United Kingdom,Ukraine,Azerbaijan,France,Russia,Iceland,Estonia,Norway,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Lithuania,Love,Sasha Son,Semi Final,2009,66.0,14,9,Moscow ,Cyprus,Ukraine,Poland,Greece,Denmark,Latvia,Ireland,Estonia,Azerbaijan,Norway,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Malta,What If We,Chiara,Final,2009,31.0,14,22,Moscow ,Azerbaijan,Ukraine,Finland,Sweden,Turkey,Denmark,Greece,Norway,United Kingdom,Iceland,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,What If We,Chiara,Semi Final,2009,86.0,17,6,Moscow ,Belarus,Romania,Andorra,Israel,Finland,Montenegro,Bosnia & Herzegovina,Sweden,Turkey,Iceland,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moldova,Hora Din Moldova,Nelly Ciobanu,Final,2009,69.0,13,14,Moscow ,United Kingdom,Croatia,Iceland,Ukraine,Denmark,Russia,Estonia,Norway,Azerbaijan,Romania,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Moldova,Hora Din Moldova,Nelly Ciobanu,Semi Final,2009,106.0,15,5,Moscow ,Poland,Ireland,Croatia,Lithuania,Albania,Greece,Estonia,Ukraine,Norway,Azerbaijan,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Montenegro,Just Get Out of My Life,Andrea Demirović,Semi Final,2009,44.0,1,11,Moscow ,Malta,Belarus,Finland,Armenia,Israel,Romania,Iceland,Turkey,North Macedonia,Bosnia & Herzegovina,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Netherlands,Shine,The Toppers,Semi Final,2009,11.0,19,17,Moscow ,Albania,Poland,Ireland,Moldova,Estonia,Serbia,Denmark,Azerbaijan,Greece,Norway,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,Neshto Shto Ke Ostane,Next Time,Semi Final,2009,45.0,13,10,Moscow ,Israel,Armenia,Sweden,Iceland,Bulgaria,Belarus,Romania,Montenegro,Bosnia & Herzegovina,Turkey,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Norway,Fairytale,Alexander Rybak,Final,2009,387.0,20,1,Moscow ,France,United Kingdom,Moldova,Sweden,Ukraine,Germany,Turkey,Denmark,Azerbaijan,Iceland,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Norway,Fairytale,Alexander Rybak,Semi Final,2009,201.0,6,1,Moscow ,Greece,Serbia,Poland,Ireland,Albania,Azerbaijan,Lithuania,Estonia,Moldova,Denmark,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Poland,I Don't Wanna Leave,Lidia Kopania,Semi Final,2009,43.0,5,12,Moscow ,Denmark,Greece,Ireland,Lithuania,Moldova,Albania,Ukraine,Estonia,Norway,Azerbaijan,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
Portugal,Todas As Ruas Do Amor,Flor-de-lis,Final,2009,57.0,6,15,Moscow ,Germany,Romania,Turkey,Armenia,Norway,Ukraine,Spain,Iceland,United Kingdom,Moldova,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Portugal,Todas As Ruas Do Amor,Flor-de-lis,Semi Final,2009,70.0,16,8,Moscow ,Montenegro,Switzerland,Finland,Andorra,Turkey,Malta,Bosnia & Herzegovina,Sweden,Romania,Iceland,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Romania,The Balkan Girls,Elena,Final,2009,40.0,22,19,Moscow ,Estonia,Denmark,Malta,Azerbaijan,Norway,Turkey,Armenia,Greece,Iceland,Moldova,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Romania,The Balkan Girls,Elena,Semi Final,2009,67.0,14,9,Moscow ,Finland,North Macedonia,Israel,Sweden,Bosnia & Herzegovina,Malta,Portugal,Armenia,Iceland,Turkey,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Russia,Mamo,Anastasia Prikhodko,Final,2009,91.0,10,11,Moscow ,Moldova,Ukraine,Iceland,Greece,Armenia,United Kingdom,Azerbaijan,Estonia,France,Norway,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,16,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Serbia,Cipela,Marko Kon & Milaan,Semi Final,2009,60.0,4,10,Moscow ,Ukraine,Cyprus,Ireland,Estonia,Slovenia,Azerbaijan,Moldova,Norway,Greece,Croatia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,8,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Slovakia,Leť Tmou,Kamil Mikulčík & Nela Pocisková,Semi Final,2009,8.0,8,18,Moscow ,Cyprus,Hungary,Poland,Albania,Greece,Ukraine,Moldova,Estonia,Norway,Azerbaijan,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Slovenia,Love Symphony,Quartissimo feat. Martina,Semi Final,2009,14.0,10,16,Moscow ,Estonia,Ireland,Moldova,Greece,Denmark,Azerbaijan,Albania,Norway,Croatia,Serbia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,La Noche Es Para Mí,Soraya,Final,2009,23.0,25,24,Moscow ,Greece,Turkey,France,Armenia,Moldova,Ukraine,Romania,Portugal,United Kingdom,Norway,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Sweden,La Voix,Malena Ernman,Final,2009,33.0,4,21,Moscow ,Albania,Greece,Armenia,Finland,Bosnia & Herzegovina,Turkey,Estonia,Azerbaijan,Iceland,Norway,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweden,La Voix,Malena Ernman,Semi Final,2009,105.0,5,4,Moscow ,Belarus,Switzerland,Portugal,Malta,Armenia,Israel,Turkey,Bosnia & Herzegovina,Finland,Iceland,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Switzerland,The Highest Heights,Lovebugs,Semi Final,2009,15.0,8,14,Moscow ,Armenia,Montenegro,Malta,Sweden,Israel,North Macedonia,Iceland,Bosnia & Herzegovina,Portugal,Turkey,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Düm Tek Tek,Hadise,Final,2009,177.0,18,4,Moscow ,Germany,Iceland,Norway,Russia,Romania,Armenia,Moldova,Bosnia & Herzegovina,Albania,Azerbaijan,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkey,Düm Tek Tek,Hadise,Semi Final,2009,172.0,9,2,Moscow ,Andorra,Bulgaria,Israel,Sweden,Montenegro,North Macedonia,Romania,Iceland,Armenia,Bosnia & Herzegovina,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,Be my Valentine! (Anti-crisis Girl),Svetlana Loboda,Final,2009,76.0,21,12,Moscow ,Israel,Armenia,France,Estonia,Denmark,United Kingdom,Moldova,Russia,Azerbaijan,Norway,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
Ukraine,Be my Valentine! (Anti-crisis Girl),Svetlana Loboda,Semi Final,2009,80.0,17,6,Moscow ,Croatia,Slovakia,Albania,Greece,Lithuania,Poland,Estonia,Moldova,Norway,Azerbaijan,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
United Kingdom,It's My Time,Jade Ewen,Final,2009,173.0,23,5,Moscow ,France,Ukraine,Azerbaijan,Lithuania,Greece,Malta,Germany,Iceland,Norway,Turkey,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,It's All About You,Juliana Pasha,Final,2010,62.0,15,16,Oslo ,United Kingdom,Denmark,Serbia,Israel,Romania,Bosnia & Herzegovina,Spain,Turkey,Germany,Greece,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albania,It's All About You,Juliana Pasha,Semi Final,2010,76.0,12,6,Oslo ,Estonia,Malta,Serbia,Belgium,Portugal,Poland,Bosnia & Herzegovina,Iceland,Greece,North Macedonia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armenia,Apricot Stone,Eva Rivas,Final,2010,141.0,21,7,Oslo ,Romania,Norway,Greece,Portugal,Denmark,France,Spain,Ukraine,Russia,Georgia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Armenia,Apricot Stone,Eva Rivas,Semi Final,2010,83.0,2,6,Oslo ,Ireland,Lithuania,Sweden,Romania,Denmark,Cyprus,Croatia,Israel,Ukraine,Georgia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Azerbaijan,Drip Drop,Safura,Final,2010,145.0,1,5,Oslo ,Germany,United Kingdom,Russia,Denmark,Israel,Moldova,Romania,Georgia,Ukraine,Turkey,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Azerbaijan,Drip Drop,Safura,Semi Final,2010,113.0,7,2,Oslo ,Croatia,Sweden,Cyprus,Ireland,Romania,Denmark,Israel,Ukraine,Georgia,Turkey,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Belarus,Butterflies,3+2,Final,2010,18.0,9,24,Oslo ,Romania,Iceland,Turkey,Moldova,Armenia,Azerbaijan,Georgia,Israel,Ukraine,Russia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Belarus,Butterflies,3+2,Semi Final,2010,59.0,16,9,Oslo ,Estonia,Malta,Poland,Bosnia & Herzegovina,Greece,Iceland,Finland,Belgium,Moldova,Russia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Belgium,Me And My Guitar,Tom Dice,Final,2010,143.0,7,6,Oslo ,Spain,Denmark,Albania,Georgia,Azerbaijan,Turkey,Armenia,Iceland,Germany,Greece,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,Me And My Guitar,Tom Dice,Semi Final,2010,167.0,10,1,Oslo ,Slovakia,Moldova,Serbia,Portugal,Russia,Poland,Finland,Albania,Greece,Iceland,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosnia & Herzegovina,Thunder and Lightning,Vukašin Brajić,Final,2010,51.0,6,17,Oslo ,Israel,Romania,France,Georgia,Albania,Greece,Azerbaijan,Germany,Turkey,Serbia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bosnia & Herzegovina,Thunder and Lightning,Vukašin Brajić,Semi Final,2010,59.0,8,8,Oslo ,Estonia,Russia,Portugal,Belgium,Slovakia,Malta,Albania,Greece,North Macedonia,Serbia,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,No Crowd,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
